Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-06-08,7.656887699632845,7.673820076921721,7.427398762563772,7.538666248321533,1000770400,0.0,0.0
2010-06-09,7.603371751047681,7.6163738037172335,7.331855401171763,7.3533220291137695,854630000,0.0,0.0
2010-06-10,7.402909806549692,7.588556437714522,7.323087334147504,7.574346542358398,776356000,0.0,0.0
2010-06-11,7.505405170089484,7.6756323592492635,7.479402690215837,7.665050029754639,545759200,0.0,0.0
2010-06-14,7.739130320950666,7.835581588602115,7.680170565785721,7.688333988189697,602960400,0.0,0.0
2010-06-15,7.729449902277115,7.856742212125679,7.725216809879274,7.851904392242432,585074000,0.0,0.0
2010-06-16,7.8945380980298285,8.095605587831042,7.880327402880147,8.080488204956055,783678000,0.0,0.0
2010-06-17,8.181777848104913,8.25132072094894,8.14851863450823,8.22017765045166,872855200,0.0,0.0
2010-06-18,8.231669719210618,8.31481859139789,8.206573915953893,8.286698341369629,784621600,0.0,0.0
2010-06-21,8.396147475569906,8.43605868823788,8.125235980344804,8.16877555847168,776490400,0.0,0.0
2010-06-22,8.228945329195975,8.344143114916843,8.208990125126219,8.280043601989746,717262000,0.0,0.0
2010-06-23,8.302117805019408,8.304536716095049,8.100142767104444,8.19296646118164,768457200,0.0,0.0
2010-06-24,8.193873179375363,8.260392426820687,8.106190074700503,8.133402824401855,714277200,0.0,0.0
2010-06-25,8.165455487452665,8.171804727613388,8.036952808919999,8.063862800598145,549942400,0.0,0.0
2010-06-28,8.070814478713931,8.15608029313865,7.997946795551103,8.112237930297852,584948000,0.0,0.0
2010-06-29,7.985853344649688,7.994017574961858,7.688939213191988,7.745480060577393,1133344800,0.0,0.0
2010-06-30,7.761803058725154,7.79990009002841,7.55922496500589,7.605182647705078,739452000,0.0,0.0
2010-07-01,7.688935955494653,7.7040541465374,7.353924915787676,7.512964248657227,1022896000,0.0,0.0
2010-07-02,7.573739514940501,7.587044334226903,7.3533214747399365,7.466403961181641,693842800,0.0,0.0
2010-07-06,7.589157647643595,7.643581515839067,7.442816800772275,7.5174994468688965,615235600,0.0,0.0
2010-07-07,7.573736544956596,7.82408891746231,7.5513632393757595,7.821064472198486,654556000,0.0,0.0
2010-07-08,7.936268037815181,7.948967324897377,7.70677902637413,7.80353307723999,738144400,0.0,0.0
2010-07-09,7.7672478734694765,7.858257385095737,7.714940132037188,7.849792003631592,433322400,0.0,0.0
2010-07-12,7.816837362760149,7.917219784837257,7.705872604771927,7.7793450355529785,562878400,0.0,0.0
2010-07-13,7.750015998666123,7.752434102900903,7.450984105594946,7.613349914550781,1190924000,0.0,0.0
2010-07-14,7.540179293572109,7.734291274137964,7.528688657492993,7.641467571258545,812047600,0.0,0.0
2010-07-15,7.505409640031311,7.769669304184795,7.477290193083854,7.602768421173096,824866000,0.0,0.0
2010-07-16,7.655073021027713,7.7091949410038225,7.510849092735017,7.5559000968933105,1039858400,0.0,0.0
2010-07-19,7.555295565959571,7.555295565959571,7.244472775594448,7.425281524658203,1024478000,0.0,0.0
2010-07-20,7.344250579473835,7.6466071876735136,7.25686943815873,7.6160688400268555,1074950800,0.0,0.0
2010-07-21,8.015179942102684,8.016994125275437,7.679866896496988,7.687122821807861,1185671200,0.0,0.0
2010-07-22,7.791134303144217,7.861281111013709,7.719475272131386,7.831650257110596,645318800,0.0,0.0
2010-07-23,7.7732925084161275,7.87276817506655,7.748801445561655,7.859464168548584,533388800,0.0,0.0
2010-07-26,7.861282698993097,7.8643063385103344,7.792043372499305,7.839513301849365,420551600,0.0,0.0
2010-07-27,7.887589491435282,8.00641572171592,7.870355146529079,7.984646320343018,584771600,0.0,0.0
2010-07-28,7.972242495612235,8.04238926701199,7.868836520913279,7.890303134918213,519985200,0.0,0.0
2010-07-29,7.88274928040107,7.941406265908979,7.743363146994984,7.804136276245117,643806800,0.0,0.0
2010-07-30,7.737014464839785,7.852211493018145,7.707080031024668,7.778134346008301,448210000,0.0,0.0
2010-08-02,7.87458373413126,7.939589940710866,7.849790706848808,7.917215824127197,428055600,0.0,0.0
2010-08-03,7.8918186282414045,7.9598484780138525,7.843743985767507,7.91963529586792,417653600,0.0,0.0
2010-08-04,7.9471514495794535,7.9906902384051275,7.870655397840454,7.951384544372559,420375200,0.0,0.0
2010-08-05,7.913587790612793,7.957430145180477,7.8779096636866015,7.9126811027526855,289097200,0.0,0.0
2010-08-06,7.854629972959219,7.906333800280276,7.789622940360612,7.864003658294678,444897600,0.0,0.0
2010-08-09,7.906027972394209,7.92628675322227,7.848278497809134,7.914192199707031,303128000,0.0,0.0
2010-08-10,7.856742630723444,7.874884456252194,7.78719977357643,7.843438625335693,451920000,0.0,0.0
2010-08-11,7.7221954624095295,7.730963608941393,7.553177730998217,7.564666748046875,620054400,0.0,0.0
2010-08-12,7.458843819491504,7.652654626621789,7.44160948196457,7.613046169281006,534920400,0.0,0.0
2010-08-13,7.608812823866737,7.615766789210183,7.531409287645195,7.531712055206299,354869200,0.0,0.0
2010-08-16,7.485754195067031,7.559227410945602,7.456727260963755,7.487568378448486,318430000,0.0,0.0
2010-08-17,7.5613441721657635,7.698916930665936,7.534736147064342,7.618489742279053,422640400,0.0,0.0
2010-08-18,7.630280126467207,7.700124161046389,7.60669574492476,7.65174674987793,339696000,0.0,0.0
2010-08-19,7.6447951615633905,7.664146454999519,7.519014983750161,7.5552978515625,426706000,0.0,0.0
2010-08-20,7.5404793136356565,7.677446497829574,7.528686720367776,7.548038005828857,384230000,0.0,0.0
2010-08-23,7.613043281641631,7.619392517044272,7.415302222751931,7.431931018829346,414041600,0.0,0.0
2010-08-24,7.3372959234486075,7.347272719301817,7.215748079431684,7.254449844360352,602565600,0.0,0.0
2010-08-25,7.197303637985094,7.377206476980852,7.171905884583113,7.34394645690918,596867600,0.0,0.0
2010-08-26,7.421353691748739,7.430424610850791,7.265035152435304,7.265035152435303,466505200,0.0,0.0
2010-08-27,7.309480756078422,7.33548324480111,7.122321130129995,7.305549621582031,548391200,0.0,0.0
2010-08-30,7.279546146821808,7.430422907466764,7.277127235615783,7.332156658172607,383289200,0.0,0.0
2010-08-31,7.312503321239633,7.3944427262976635,7.267150351427194,7.3502984046936035,420786800,0.0,0.0
2010-09-01,7.482428972755639,7.6030693608853355,7.446448874399228,7.56890344619751,697037600,0.0,0.0
2010-09-02,7.597019424438123,7.624534130096436,7.515685570199235,7.6245341300964355,415427600,0.0,0.0
2010-09-03,7.712824416752908,7.824393871529879,7.694985350101941,7.824091911315918,520788800,0.0,0.0
2010-09-07,7.759689706298502,7.84707085720404,7.747897917584163,7.795065879821777,342557600,0.0,0.0
2010-09-08,7.854629998129882,7.994016941728924,7.834069251229128,7.949570655822754,526551200,0.0,0.0
2010-09-09,8.013665052774616,8.058413270211764,7.949565556549693,7.954100608825684,438575200,0.0,0.0
2010-09-10,7.957737315132104,7.99734660173055,7.903615361610014,7.964389324188232,387542400,0.0,0.0
2010-09-13,8.037252960957053,8.11163286424406,8.035439584970268,8.074140548706055,388780000,0.0,0.0
2010-09-14,8.049042467842618,8.138539733108619,8.02817976872514,8.104978561401367,408150400,0.0,0.0
2010-09-15,8.108306465799576,8.175127668827093,8.098328054574546,8.170289039611816,429368800,0.0,0.0
2010-09-16,8.170893604679748,8.36530829862735,8.148518681348602,8.362284660339355,652103200,0.0,0.0
2010-09-17,8.396148102945382,8.404312329527928,8.274903848010576,8.32600212097168,634477200,0.0,0.0
2010-09-20,8.34747292184671,8.580288328530381,8.340518954404159,8.563658714294434,658677600,0.0,0.0
2010-09-21,8.58270157409946,8.688223701444905,8.550349055182734,8.57997989654541,668074400,0.0,0.0
2010-09-22,8.547932102076379,8.707274208279198,8.538861187119277,8.70032024383545,585289600,0.0,0.0
2010-09-23,8.657386567908594,8.851802097749434,8.647408963784917,8.735696792602539,786116800,0.0,0.0
2010-09-24,8.831845964732667,8.875082782994781,8.78498078037274,8.838497161865234,649488000,0.0,0.0
2010-09-27,8.888690797033163,8.911366879291032,8.798890733903875,8.803425788879395,482834800,0.0,0.0
2010-09-28,8.821868396454569,8.821868396454569,8.314816700271095,8.67341136932373,1035042400,0.0,0.0
2010-09-29,8.68459728204547,8.762605535534398,8.64740774197357,8.688830375671387,469644000,0.0,0.0
2010-09-30,8.7381203666561,8.768355959931789,8.503793509543856,8.57938289642334,673391600,0.0,0.0
2010-10-01,8.651941005286442,8.66494224361408,8.506809626237638,8.54218578338623,448142800,0.0,0.0
2010-10-04,8.514371584733507,8.553677271153468,8.398568246629823,8.424874305725098,435302000,0.0,0.0
2010-10-05,8.526466690957891,8.751721722338395,8.521023333831177,8.736302375793457,501967200,0.0,0.0
2010-10-06,8.755952889733104,8.828518588957673,8.625032186582612,8.743858337402344,670868800,0.0,0.0
2010-10-07,8.778632090792467,8.782865185226527,8.674924102988724,8.744768142700195,408399600,0.0,0.0
2010-10-08,8.82005456613948,8.904412070891867,8.768352360691429,8.891410827636719,658403200,0.0,0.0
2010-10-11,8.911671157973393,8.987259719562267,8.907438062884518,8.930416107177734,427753200,0.0,0.0
2010-10-12,8.931924834597044,9.055589617126028,8.843636214917284,9.026562690734863,558544000,0.0,0.0
2010-10-13,9.07675677220434,9.12997120379066,9.06466221621643,9.074942588806152,630092400,0.0,0.0
2010-10-14,9.121808817865187,9.145392397339014,9.082804274065783,9.140555381774902,435296400,0.0,0.0
2010-10-15,9.295660510468158,9.524242723371502,9.219164479358152,9.51638126373291,922194000,0.0,0.0
2010-10-18,9.62916087636397,9.645184948272938,9.502775217650516,9.614950180053711,1093010800,0.0,0.0
2010-10-19,9.173509878913132,9.487053541374838,9.071313313194644,9.357645034790039,1232784000,0.0,0.0
2010-10-20,9.342831023744836,9.501568446010841,9.278429528259046,9.389091491699219,721624400,0.0,0.0
2010-10-21,9.44442089077966,9.516381872700785,9.276310626189337,9.358551979064941,551460000,0.0,0.0
2010-10-22,9.344946432082473,9.37427532585826,9.261194459995162,9.29656982421875,372778000,0.0,0.0
2010-10-25,9.345554078183133,9.421444606235879,9.325900017112577,9.337994575500488,392462000,0.0,0.0
2010-10-26,9.278428809374748,9.365205227861594,9.241540414579063,9.314106941223145,392929600,0.0,0.0
2010-10-27,9.302008700273358,9.370038530518467,9.240025338087893,9.307451248168945,399002800,0.0,0.0
2010-10-28,9.311080917658545,9.312593140551328,9.097920465422487,9.229143142700195,551051200,0.0,0.0
2010-10-29,9.198604205571744,9.248493024976389,9.097011576456074,9.100337982177734,430511200,0.0,0.0
2010-11-01,9.137833204221254,9.240029786206918,9.137228476386186,9.197094917297363,423889200,0.0,0.0
2010-11-02,9.282359483942978,9.378810743198706,9.282359483942978,9.353714942932129,433930000,0.0,0.0
2010-11-03,9.414489793586423,9.460146343711381,9.328620858883072,9.457727432250977,508348400,0.0,0.0
2010-11-04,9.537848646673153,9.68086391281724,9.525149365779031,9.623113632202148,642488000,0.0,0.0
2010-11-05,9.614649229334448,9.662421108708745,9.577156914735514,9.588645935058594,361253200,0.0,0.0
2010-11-08,9.59076169685092,9.66846718770676,9.577457687475556,9.633696556091309,281758400,0.0,0.0
2010-11-09,9.707168354079968,9.714727853539568,9.509125292887525,9.556897163391113,383544000,0.0,0.0
2010-11-10,9.573829904062462,9.638232196843353,9.480401487348544,9.61585807800293,384227200,0.0,0.0
2010-11-11,9.52424328772354,9.627045382021098,9.501566402650848,9.574132919311523,361284000,0.0,0.0
2010-11-12,9.554480130557176,9.569597517687397,9.180465283241466,9.313501358032227,795846800,0.0,0.0
2010-11-15,9.326501330374949,9.389391390761428,9.260284864247431,9.28356647491455,403606000,0.0,0.0
2010-11-16,9.243654512713373,9.300497292062355,9.050145718604133,9.118781089782715,657650000,0.0,0.0
2010-11-17,9.106991537478457,9.191349039472783,9.002980787457696,9.085826873779297,479449600,0.0,0.0
2010-11-18,9.227930563484486,9.36308434045192,9.21251122255733,9.325592041015625,494491200,0.0,0.0
2010-11-19,9.311687986103443,9.324689229697942,9.229144662491258,9.274195671081543,384843200,0.0,0.0
2010-11-22,9.272682047376692,9.47465705871582,9.248191787028556,9.47465705871582,393075200,0.0,0.0
2010-11-23,9.386672994136152,9.425980304844117,9.26905625177189,9.334667205810547,519447600,0.0,0.0
2010-11-24,9.43353678701437,9.536338892640785,9.4259789009974,9.518197059631348,413725200,0.0,0.0
2010-11-26,9.486145366928152,9.605879018309256,9.461957068546326,9.524242401123047,237585600,0.0,0.0
2010-11-29,9.53936419959376,9.59923064930006,9.414793476789878,9.580787658691406,445785200,0.0,0.0
2010-11-30,9.480096018585437,9.50488984657258,9.399366914198893,9.407833099365234,501858000,0.0,0.0
2010-12-01,9.53240833314984,9.60739296601575,9.52424491149354,9.566575050354004,461750800,0.0,0.0
2010-12-02,9.600741200076143,9.64518748366912,9.520918742788162,9.619487762451172,462837200,0.0,0.0
2010-12-03,9.585015499345433,9.634601547160594,9.564757528690713,9.598016738891602,342092800,0.0,0.0
2010-12-06,9.63430275264394,9.745873011647163,9.627650746942088,9.679959297180176,448481600,0.0,0.0
2010-12-07,9.790316526611045,9.796060227932847,9.618577919377174,9.621298789978027,391454000,0.0,0.0
2010-12-08,9.66423581613822,9.706263995010444,9.588042534640756,9.705961227416992,321935600,0.0,0.0
2010-12-09,9.739825188746165,9.751011441184831,9.645791233565614,9.668166160583496,294151200,0.0,0.0
2010-12-10,9.664835689879656,9.70716580770521,9.63308789966553,9.692350387573242,262511200,0.0,0.0
2010-12-13,9.807553350892308,9.828416055397293,9.705658739462466,9.725915908813477,439815600,0.0,0.0
2010-12-14,9.727730339948833,9.752221409687646,9.645186214647614,9.68419075012207,351008000,0.0,0.0
2010-12-15,9.67542200019086,9.766129548209314,9.650931737310847,9.686307907104492,417312000,0.0,0.0
2010-12-16,9.708381819348421,9.75434033323005,9.678448998807559,9.71321964263916,322030800,0.0,0.0
2010-12-17,9.724708951529417,9.729546774560758,9.682378807385524,9.693868637084961,386929200,0.0,0.0
2010-12-20,9.72379806924315,9.773687698187237,9.621904282966115,9.742241859436035,385610400,0.0,0.0
2010-12-21,9.766126326296721,9.808153680115522,9.737402978629728,9.802409172058105,256354000,0.0,0.0
2010-12-22,9.807251665683687,9.848372351458133,9.782760591833144,9.831439971923828,265921600,0.0,0.0
2010-12-23,9.826604248277047,9.831139303986859,9.771272854667487,9.784274101257324,223157200,0.0,0.0
2010-12-27,9.761595426371594,9.83990565926852,9.721381430721081,9.816926002502441,249816000,0.0,0.0
2010-12-28,9.854115886899674,9.876792774984143,9.828416167292142,9.840812683105469,175924000,0.0,0.0
2010-12-29,9.863486781512165,9.870441553282086,9.829622839981427,9.835368156433105,163139200,0.0,0.0
2010-12-30,9.841113736995572,9.842020424892947,9.767641336862866,9.78608512878418,157494400,0.0,0.0
2010-12-31,9.764618478562868,9.780643360864932,9.715031608533346,9.752826690673828,193508000,0.0,0.0
2011-01-03,9.84595177177697,9.985640649744624,9.821763469635346,9.964777946472168,445138400,0.0,0.0
2011-01-04,10.051556262095604,10.053370445653325,9.921844963549578,10.016785621643066,309080800,0.0,0.0
2011-01-05,9.964173215747556,10.109001875755101,9.962660992712818,10.098721504211426,255519600,0.0,0.0
2011-01-06,10.120490861528879,10.13651574156014,10.065462256717778,10.090558052062988,300428800,0.0,0.0
2011-01-07,10.098421372390503,10.16977764361738,10.03522852341272,10.162823677062988,311931200,0.0,0.0
2011-01-10,10.244762303488178,10.377799200664281,10.19457150681298,10.354215621948242,448560000,0.0,0.0
2011-01-11,10.427689716707587,10.430107820924041,10.264114453183897,10.329726219177246,444108000,0.0,0.0
2011-01-12,10.378404698162878,10.414082026341392,10.340609611451422,10.413779258728027,302590400,0.0,0.0
2011-01-13,10.436152618710143,10.480901665231922,10.396544161799625,10.451874732971191,296780400,0.0,0.0
2011-01-14,10.45822503525792,10.536535263061523,10.414383482981329,10.536535263061523,308840000,0.0,0.0
2011-01-18,9.963264254855432,10.42405622738274,9.85683461078776,10.299787521362305,1880998000,0.0,0.0
2011-01-19,10.532604167458583,10.540163668305157,10.18580207479194,10.245063781738281,1135612800,0.0,0.0
2011-01-20,10.172195778308401,10.22873661664814,9.981408597628214,10.058812141418457,764789200,0.0,0.0
2011-01-21,10.091768087477298,10.125330075062971,9.875885117606241,9.878606796264648,754401200,0.0,0.0
2011-01-24,9.883143510093463,10.20303726196289,9.878607647731894,10.20303726196289,574683200,0.0,0.0
2011-01-25,10.169171856040037,10.323676159459241,10.115956622623983,10.322465896606445,546868000,0.0,0.0
2011-01-26,10.369635425498426,10.449457884039692,10.325491908811763,10.39654541015625,506875600,0.0,0.0
2011-01-27,10.39442778922623,10.421942499938984,10.365704430315553,10.377193450927734,285026000,0.0,0.0
2011-01-28,10.406216455671,10.413170418929592,10.084508659774649,10.162213325500488,592057200,0.0,0.0
